Position,Clean sheets,Goals conceded,Tackles,Tackle success %,Blocked shots,Interceptions,Clearances,Recoveries,Successful 50/50s,Own goals,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Goals per match,Shots,Shooting accuracy %,Saves,Penalties saved,age,value_eur,overall,Arial Saves,Duels %,Aerial battles %
Defender,6.0,34.0,37.0,65,5.0,36.0,182.0,96.0,9.0,0.0,2,670,24.81,1.0,0.0,0,0.0,59.0,1,2,22,0.0,0,0.0,0.0,0,0.0,0.0,28,10000000,78,0.0,57.345971563981045,55.85585585585586
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,23,875000,66,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,1200000,67,0.0,0.0,0.0
Midfielder,0.0,0.0,44.0,45,6.0,44.0,41.0,158.0,24.0,0.0,0,1134,51.55,1.0,26.0,42,0.0,40.0,4,0,45,0.0,3,0.14,18.0,33,0.0,0.0,28,66000000,89,0.0,41.02564102564103,37.254901960784316
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,22,3500000,71,0.0,0.0,0.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,26,11500000,79,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,31,2700000,72,0.0,0.0,0.0
Forward,0.0,0.0,6.0,0,5.0,5.0,2.0,0.0,0.0,0.0,2,125,4.31,5.0,12.0,0,0.0,0.0,1,0,27,4.0,2,0.07,30.0,43,0.0,0.0,19,14500000,76,0.0,0.0,0.0
Defender,7.0,42.0,31.0,52,1.0,44.0,241.0,127.0,1.0,1.0,0,1447,46.68,1.0,0.0,0,2.0,91.0,3,0,20,0.0,2,0.0,0.0,0,0.0,0.0,26,16500000,80,0.0,58.275862068965516,59.09090909090909
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,290000,59,0.0,0.0,0.0
Defender,1.0,15.0,7.0,43,1.0,6.0,20.0,42.0,2.0,0.0,0,201,25.13,0.0,6.0,17,0.0,10.0,2,0,7,0.0,0,0.0,0.0,0,0.0,0.0,20,1800000,68,0.0,41.509433962264154,35.483870967741936
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,170000,57,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,22,4900000,73,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,22,7000000,73,0.0,0.0,0.0
Forward,0.0,0.0,16.0,0,4.0,8.0,11.0,0.0,0.0,0.0,4,499,19.19,8.0,22.0,0,0.0,0.0,0,0,37,7.0,6,0.23,26.0,50,0.0,0.0,27,14500000,79,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,325000,59,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,33,3600000,76,0.0,0.0,0.0
Defender,0.0,13.0,8.0,25,2.0,7.0,42.0,30.0,2.0,0.0,0,393,56.14,0.0,0.0,0,0.0,15.0,0,0,8,0.0,0,0.0,0.0,0,0.0,0.0,31,4200000,74,0.0,49.20634920634921,44.73684210526316
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,800000,64,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,27,8000000,76,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0,27,4.5,0.0,0.0,0,0.0,0.0,1,0,1,0.0,0,0.0,2.0,0,0.0,0.0,29,4000000,73,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,33,12000000,83,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,33,8500000,81,0.0,0.0,0.0
Midfielder,0.0,0.0,67.0,48,4.0,43.0,87.0,139.0,17.0,0.0,1,851,24.31,1.0,17.0,12,1.0,23.0,4,0,33,2.0,1,0.03,24.0,17,0.0,0.0,29,6500000,76,0.0,55.21978021978022,56.52173913043478
Defender,2.0,23.0,18.0,67,1.0,8.0,62.0,43.0,4.0,0.0,1,329,19.35,1.0,20.0,5,0.0,10.0,0,0,4,0.0,0,0.0,0.0,0,0.0,0.0,24,6500000,74,0.0,56.25,47.05882352941177
Goalkeeper,5.0,68.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1382,38.39,0.0,0.0,0,0.0,247.0,4,0,1,0.0,0,0.0,0.0,0,132.0,2.0,31,2600000,73,51.0,0.0,0.0
Forward,0.0,0.0,31.0,0,8.0,7.0,24.0,0.0,0.0,0.0,4,505,16.83,4.0,15.0,0,0.0,0.0,8,0,44,13.0,10,0.33,52.0,50,0.0,0.0,28,46000000,86,0.0,0.0,0.0
Midfielder,0.0,0.0,19.0,47,2.0,5.0,3.0,31.0,2.0,0.0,1,266,17.73,1.0,3.0,0,1.0,4.0,1,0,7,1.0,1,0.07,5.0,20,0.0,0.0,31,11000000,79,0.0,44.0,22.22222222222222
Midfielder,0.0,0.0,24.0,83,10.0,8.0,14.0,74.0,30.0,0.0,1,541,21.64,0.0,49.0,14,2.0,17.0,3,0,30,1.0,2,0.08,29.0,34,0.0,0.0,27,15500000,80,0.0,41.14832535885167,25.0
Midfielder,0.0,0.0,6.0,33,0.0,0.0,2.0,10.0,0.0,0.0,0,82,8.2,0.0,1.0,0,0.0,7.0,0,0,4,0.0,0,0.0,2.0,0,0.0,0.0,28,1800000,70,0.0,37.5,25.0
Midfielder,0.0,0.0,14.0,64,8.0,10.0,5.0,81.0,33.0,0.0,2,756,31.5,2.0,43.0,35,5.0,25.0,1,0,6,4.0,0,0.0,23.0,30,0.0,0.0,26,18000000,80,0.0,49.06832298136646,28.571428571428573
Defender,3.0,5.0,13.0,46,1.0,20.0,36.0,70.0,2.0,0.0,0,1148,76.53,0.0,0.0,0,0.0,59.0,1,0,9,0.0,1,0.0,0.0,0,0.0,0.0,25,56500000,87,0.0,63.1578947368421,65.78947368421052
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,300000,59,0.0,0.0,0.0
Defender,7.0,31.0,14.0,21,2.0,28.0,184.0,128.0,4.0,0.0,0,847,35.29,0.0,0.0,0,0.0,53.0,5,0,22,2.0,1,0.0,0.0,0,0.0,0.0,25,12000000,78,0.0,57.068062827225134,60.16260162601626
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,26,675000,65,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,27,750000,67,0.0,0.0,0.0
Midfielder,0.0,0.0,13.0,69,1.0,3.0,4.0,27.0,8.0,0.0,0,170,13.08,0.0,13.0,31,0.0,8.0,0,1,3,0.0,1,0.08,4.0,25,0.0,0.0,23,7500000,75,0.0,48.07692307692308,25.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,32,270000,64,0.0,0.0,0.0
Midfielder,0.0,0.0,16.0,56,2.0,9.0,10.0,56.0,7.0,0.0,0,563,62.56,0.0,5.0,20,1.0,19.0,1,0,8,0.0,0,0.0,8.0,0,0.0,0.0,26,4800000,73,0.0,51.351351351351354,55.55555555555556
Defender,1.0,10.0,8.0,25,0.0,10.0,21.0,35.0,4.0,0.0,0,197,32.83,0.0,3.0,0,0.0,14.0,0,0,6,0.0,2,0.0,0.0,0,0.0,0.0,28,10500000,78,0.0,55.81395348837209,58.8235294117647
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,25,13500000,78,0.0,0.0,0.0
Midfielder,0.0,0.0,14.0,57,0.0,8.0,3.0,24.0,3.0,0.0,0,118,7.38,0.0,8.0,13,0.0,2.0,4,0,10,0.0,0,0.0,1.0,0,0.0,0.0,32,4400000,74,0.0,47.27272727272727,18.181818181818183
Goalkeeper,7.0,39.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,800,26.67,0.0,0.0,0,0.0,74.0,2,0,0,0.0,0,0.0,0.0,0,113.0,1.0,27,26000000,84,45.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,400000,60,0.0,0.0,0.0
Midfielder,0.0,0.0,27.0,52,4.0,17.0,23.0,109.0,24.0,0.0,0,720,26.67,0.0,8.0,13,5.0,42.0,5,0,23,0.0,0,0.0,9.0,22,0.0,0.0,22,12500000,77,0.0,40.88397790055249,46.15384615384615
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,35,240000,68,0.0,0.0,0.0
Defender,12.0,32.0,29.0,52,1.0,26.0,180.0,215.0,4.0,1.0,0,2094,59.83,0.0,2.0,0,2.0,75.0,6,0,22,0.0,1,0.0,0.0,0,0.0,0.0,24,22000000,81,0.0,63.38028169014085,65.75342465753425
Midfielder,0.0,0.0,15.0,53,10.0,3.0,0.0,37.0,13.0,0.0,0,391,17.77,1.0,7.0,0,4.0,4.0,3,0,28,0.0,1,0.05,22.0,27,0.0,0.0,26,24000000,82,0.0,36.283185840707965,14.285714285714286
Goalkeeper,6.0,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,474,22.57,0.0,0.0,0,0.0,122.0,0,0,0,0.0,0,0.0,0.0,0,81.0,1.0,32,36000000,88,24.0,0.0,0.0
Midfielder,0.0,0.0,51.0,57,6.0,9.0,25.0,123.0,32.0,0.0,2,965,34.46,1.0,57.0,21,8.0,42.0,6,0,28,0.0,0,0.0,18.0,17,0.0,0.0,23,35000000,83,0.0,48.39857651245551,26.666666666666668
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,9.5,0.0,1.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2.0,50,0.0,0.0,25,10000000,76,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,2.0,3.0,13.0,4.0,0.0,1,132,18.86,1.0,1.0,0,1.0,5.0,0,0,2,0.0,0,0.0,4.0,0,0.0,0.0,23,17000000,79,0.0,45.0,40.0
Defender,2.0,5.0,7.0,71,1.0,4.0,45.0,23.0,1.0,0.0,0,200,25.0,0.0,0.0,0,0.0,11.0,0,0,9,0.0,0,0.0,0.0,0,0.0,0.0,28,3900000,73,0.0,53.333333333333336,54.90196078431372
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,12500000,76,0.0,0.0,0.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,30,5000000,75,0.0,0.0,0.0
Defender,0.0,11.0,13.0,62,1.0,10.0,59.0,51.0,1.0,0.0,1,680,68.0,1.0,0.0,0,2.0,28.0,1,0,4,0.0,0,0.0,0.0,0,0.0,0.0,29,12500000,80,0.0,66.0377358490566,64.47368421052632
Defender,6.0,31.0,41.0,54,0.0,27.0,82.0,72.0,9.0,0.0,1,551,32.41,2.0,45.0,20,2.0,41.0,2,0,14,0.0,0,0.0,0.0,0,0.0,0.0,30,5500000,75,0.0,63.565891472868216,61.111111111111114
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,26,46000000,85,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,9500000,75,0.0,0.0,0.0
Midfielder,0.0,0.0,46.0,65,10.0,33.0,65.0,157.0,18.0,0.0,3,1176,34.59,8.0,55.0,18,3.0,86.0,5,0,27,7.0,5,0.15,43.0,23,0.0,0.0,25,950000,67,0.0,42.12765957446808,42.10526315789474
Midfielder,0.0,0.0,9.0,56,3.0,1.0,1.0,15.0,2.0,0.0,0,98,10.89,0.0,23.0,13,0.0,2.0,0,0,4,1.0,0,0.0,7.0,14,0.0,0.0,20,12500000,76,0.0,43.58974358974359,37.5
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,24,675000,66,0.0,0.0,0.0
Midfielder,0.0,0.0,59.0,51,30.0,9.0,6.0,162.0,51.0,0.0,3,1473,47.52,8.0,221.0,27,19.0,72.0,4,0,36,4.0,6,0.19,74.0,24,0.0,0.0,22,17000000,79,0.0,55.858310626702995,22.580645161290324
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,550000,61,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,28,1100000,69,0.0,0.0,0.0
Defender,13.0,36.0,37.0,62,6.0,72.0,251.0,237.0,8.0,0.0,1,2519,66.29,2.0,2.0,0,1.0,169.0,6,0,33,6.0,1,0.0,0.0,0,0.0,0.0,26,23000000,82,0.0,65.21739130434783,71.25506072874494
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,22,1400000,68,0.0,0.0,0.0
Forward,0.0,0.0,28.0,0,23.0,18.0,8.0,0.0,0.0,0.0,9,1097,33.24,18.0,88.0,0,0.0,0.0,0,0,13,13.0,11,0.33,74.0,43,0.0,0.0,28,31500000,84,0.0,0.0,0.0
Midfielder,0.0,0.0,41.0,56,1.0,28.0,44.0,86.0,19.0,0.0,2,840,42.0,2.0,18.0,33,2.0,35.0,4,1,15,0.0,0,0.0,4.0,25,0.0,0.0,21,9500000,75,0.0,52.63157894736842,58.62068965517241
Forward,0.0,0.0,44.0,0,11.0,13.0,10.0,0.0,0.0,0.0,7,1104,31.54,10.0,49.0,0,0.0,0.0,3,0,46,14.0,18,0.51,77.0,47,0.0,0.0,27,62000000,88,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,28,8000000,76,0.0,0.0,0.0
Midfielder,0.0,0.0,25.0,48,6.0,20.0,15.0,63.0,16.0,0.0,1,492,25.89,1.0,67.0,19,1.0,25.0,2,0,10,2.0,0,0.0,21.0,38,0.0,0.0,24,8500000,75,0.0,44.966442953020135,42.857142857142854
Defender,3.0,33.0,20.0,70,1.0,11.0,103.0,49.0,1.0,1.0,0,462,23.1,0.0,22.0,23,0.0,25.0,4,1,20,2.0,0,0.0,0.0,0,0.0,0.0,32,4300000,75,0.0,49.29577464788732,58.333333333333336
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,775000,63,0.0,0.0,0.0
Forward,0.0,0.0,15.0,0,21.0,5.0,25.0,0.0,0.0,0.0,6,712,22.25,8.0,11.0,0,0.0,0.0,1,0,28,12.0,17,0.53,80.0,50,0.0,0.0,23,34500000,83,0.0,0.0,0.0
Midfielder,0.0,0.0,1.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0,15,3.0,0.0,0.0,0,0.0,1.0,0,0,1,0.0,0,0.0,1.0,100,0.0,0.0,17,300000,59,0.0,50.0,0.0
Goalkeeper,3.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,245,27.22,0.0,0.0,0,0.0,33.0,2,0,0,0.0,0,0.0,0.0,0,34.0,0.0,26,6500000,75,13.0,0.0,0.0
Defender,4.0,31.0,38.0,58,2.0,28.0,92.0,99.0,9.0,0.0,0,697,26.81,0.0,69.0,20,1.0,46.0,3,0,26,2.0,1,0.0,0.0,0,0.0,0.0,25,6500000,74,0.0,55.50660792951542,67.32673267326733
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,28,475000,64,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,22,80000,53,0.0,0.0,0.0
Defender,1.0,18.0,41.0,56,0.0,14.0,32.0,74.0,27.0,0.0,1,503,29.59,2.0,25.0,20,2.0,17.0,4,1,10,0.0,0,0.0,0.0,0,0.0,0.0,25,8500000,76,0.0,53.93939393939394,46.15384615384615
Midfielder,0.0,0.0,3.0,33,1.0,5.0,4.0,38.0,3.0,0.0,0,255,28.33,1.0,2.0,50,1.0,10.0,1,0,6,0.0,2,0.22,4.0,50,0.0,0.0,19,650000,62,0.0,36.95652173913044,54.54545454545455
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,1800000,69,0.0,0.0,0.0
Forward,0.0,0.0,20.0,0,31.0,4.0,11.0,0.0,0.0,0.0,3,668,18.05,3.0,12.0,0,0.0,0.0,3,0,38,15.0,10,0.27,96.0,40,0.0,0.0,22,9500000,75,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,2900000,70,0.0,0.0,0.0
Midfielder,0.0,0.0,88.0,58,8.0,60.0,64.0,185.0,29.0,0.0,3,1428,38.59,3.0,44.0,16,4.0,62.0,6,0,57,4.0,0,0.0,28.0,21,0.0,0.0,31,6500000,76,0.0,43.82022471910113,37.5
Forward,0.0,0.0,37.0,0,7.0,15.0,75.0,0.0,0.0,0.0,0,617,17.14,2.0,9.0,0,0.0,0.0,4,0,28,5.0,6,0.17,50.0,50,0.0,0.0,23,8000000,74,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,150000,55,0.0,0.0,0.0
Midfielder,0.0,0.0,82.0,57,3.0,24.0,11.0,133.0,7.0,0.0,0,783,23.73,1.0,35.0,31,0.0,53.0,9,0,31,0.0,0,0.0,12.0,25,0.0,0.0,28,6000000,75,0.0,55.45454545454545,44.11764705882353
Midfielder,0.0,0.0,53.0,66,12.0,25.0,21.0,151.0,53.0,0.0,3,715,25.54,3.0,66.0,21,3.0,82.0,3,0,37,0.0,3,0.11,55.0,36,0.0,0.0,24,9000000,75,0.0,51.90217391304348,38.0
Forward,0.0,0.0,41.0,0,8.0,3.0,40.0,0.0,0.0,0.0,2,610,21.79,4.0,8.0,0,0.0,0.0,2,0,30,12.0,2,0.07,46.0,43,0.0,0.0,31,2800000,72,0.0,0.0,0.0
Goalkeeper,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,20.0,0.0,0.0,0,0.0,4.0,0,0,0,0.0,0,0.0,0.0,0,7.0,1.0,34,400000,68,2.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,280000,58,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,22,110000,54,0.0,0.0,0.0
Midfielder,0.0,0.0,44.0,66,7.0,38.0,111.0,191.0,31.0,0.0,1,1680,45.41,5.0,53.0,21,9.0,81.0,5,0,24,1.0,1,0.03,30.0,33,0.0,0.0,27,3500000,72,0.0,53.317535545023695,50.0
Midfielder,0.0,0.0,47.0,0,16.0,30.0,38.0,0.0,0.0,0.0,6,1029,27.08,12.0,257.0,0,0.0,0.0,5,0,29,0.0,2,0.05,48.0,29,0.0,0.0,19,9500000,74,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,24,775000,66,0.0,0.0,0.0
Midfielder,0.0,0.0,43.0,51,12.0,31.0,53.0,147.0,31.0,0.0,1,1011,37.44,2.0,14.0,21,2.0,62.0,2,0,36,0.0,4,0.15,29.0,34,0.0,0.0,22,11500000,77,0.0,57.82312925170068,58.666666666666664
Defender,13.0,45.0,41.0,54,4.0,42.0,240.0,176.0,6.0,0.0,1,1257,39.28,3.0,3.0,33,0.0,102.0,7,0,25,3.0,1,0.0,0.0,0,0.0,0.0,29,8500000,78,0.0,60.9375,59.276018099547514
Midfielder,0.0,0.0,7.0,71,0.0,6.0,6.0,32.0,1.0,0.0,0,209,29.86,0.0,2.0,100,0.0,10.0,0,0,4,0.0,0,0.0,1.0,100,0.0,0.0,27,6000000,75,0.0,67.74193548387096,71.42857142857143
Defender,1.0,19.0,20.0,45,1.0,17.0,97.0,54.0,3.0,0.0,0,500,41.67,0.0,3.0,33,0.0,19.0,1,0,11,1.0,1,0.0,0.0,0,0.0,0.0,21,5500000,73,0.0,58.65384615384615,58.92857142857143
Midfielder,0.0,0.0,19.0,58,2.0,7.0,2.0,27.0,6.0,0.0,0,201,11.82,0.0,9.0,11,0.0,3.0,1,0,6,2.0,0,0.0,9.0,22,0.0,0.0,23,13500000,78,0.0,47.77777777777778,18.181818181818183
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,23,4800000,73,0.0,0.0,0.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,31,6500000,78,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,650000,62,0.0,0.0,0.0
Midfielder,0.0,0.0,16.0,63,2.0,7.0,23.0,63.0,10.0,0.0,2,747,33.95,1.0,20.0,10,3.0,49.0,4,0,11,1.0,2,0.09,12.0,33,0.0,0.0,33,10500000,81,0.0,50.495049504950494,50.0
Defender,4.0,37.0,39.0,56,6.0,28.0,156.0,131.0,6.0,1.0,1,1361,46.93,2.0,4.0,0,1.0,108.0,3,0,20,2.0,2,0.0,0.0,0,0.0,0.0,24,12500000,78,0.0,63.670411985018724,61.95652173913044
Defender,6.0,53.0,15.0,73,0.0,30.0,275.0,201.0,12.0,0.0,2,1384,41.94,1.0,7.0,14,0.0,117.0,7,0,20,2.0,2,0.0,0.0,0,0.0,0.0,26,6500000,74,0.0,60.0,59.29203539823009
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,31,9000000,78,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,28,3100000,72,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,1.0,0.0,2.0,4.0,2.0,0.0,0,69,23.0,0.0,4.0,0,1.0,1.0,1,0,2,1.0,0,0.0,2.0,0,0.0,0.0,30,17000000,81,0.0,31.57894736842105,66.66666666666667
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,675000,62,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,26,9500000,77,0.0,0.0,0.0
